"","Fecha","Open","High","Low","Close","Adj.Close","Volume","Sentimiento_Positivo","Sentimiento_Neutro","Sentimiento_Negativo"
"1203",2019-03-19,267.5,273.299988,263.459991,267.470001,267.470001,11800600,"0","2","1"
"1204",2019-03-20,269.690002,274.970001,266.299988,273.600006,273.600006,6908200,"2","2","0"
"1205",2019-03-21,272.600006,276.450012,268.450012,274.019989,274.019989,5947100,"0","2","0"
"1206",2019-03-22,272.579987,272.799988,264,264.529999,264.529999,8745600,"0","2","0"
"1207",2019-03-25,259.709991,263.179993,254.460007,260.420013,260.420013,10215000,"0","1","0"
"1208",2019-03-26,264.440002,270.26001,264.429993,267.769989,267.769989,7350900,"2","1","0"
"1209",2019-03-27,268.75,275.369995,268.179993,274.829987,274.829987,8779200,"3","2","2"
"1210",2019-03-28,277.160004,280.329987,275.100006,278.619995,278.619995,6774100,"2","3","0"
"1211",2019-03-29,278.700012,280.160004,274.5,279.859985,279.859985,5991300,"0","1","0"
"1212",2019-04-01,282.619995,289.200012,281.279999,289.179993,289.179993,8110400,"1","8","0"
"1213",2019-04-02,288.299988,289.440002,283.880005,285.880005,285.880005,5478900,"0","1","1"
"1214",2019-04-03,287.320007,296.170013,287.170013,291.809998,291.809998,7929900,"1","3","0"
"1215",2019-04-04,261.890015,271.200012,260.589996,267.779999,267.779999,23720700,"0","1","1"
"1216",2019-04-05,269.859985,276.100006,266.109985,274.959991,274.959991,13038300,"1","2","0"
"1217",2019-04-08,277.690002,281.160004,270.440002,273.200012,273.200012,10410400,"0","5","0"
"1218",2019-04-09,271.649994,275,269.609985,272.309998,272.309998,5904000,"2","0","0"
"1219",2019-04-10,276.73999,278.380005,272.890015,276.059998,276.059998,7061300,"0","1","0"
"1220",2019-04-11,268.299988,270.5,265.600006,268.420013,268.420013,9835900,"2","1","1"
"1221",2019-04-12,270.220001,271.950012,266.829987,267.700012,267.700012,6746000,"0","4","0"
"1222",2019-04-15,268.630005,268.880005,258.630005,266.380005,266.380005,10038600,"1","4","1"
"1223",2019-04-16,265.75,275,264.720001,273.359985,273.359985,7272900,"2","1","0"
"1224",2019-04-17,274.75,274.790009,268.540009,271.230011,271.230011,5126500,"0","2","0"
"1225",2019-04-18,271.230011,274.839996,269.75,273.26001,273.26001,5876300,"0","1","0"
"1226",2019-04-22,269,269.679993,262.480011,262.75,262.75,12147100,"0","0","1"
"1227",2019-04-23,260.149994,265.600006,255.75,263.899994,263.899994,10943900,"2","2","1"
"1228",2019-04-24,263.850006,265.320007,258,258.660004,258.660004,10727500,"2","3","2"
"1229",2019-04-25,255,259,246.070007,247.630005,247.630005,21849400,"0","2","0"
"1230",2019-04-26,246.5,246.679993,231.130005,235.139999,235.139999,22360700,"3","2","0"
"1231",2019-04-29,235.860001,243.979996,232.169998,241.470001,241.470001,16714500,"1","0","0"
"1232",2019-04-30,242.059998,244.210007,237,238.690002,238.690002,9464600,"0","1","0"
"1233",2019-05-01,238.850006,240,231.5,234.009995,234.009995,10704400,"0","5","0"
"1234",2019-05-02,245.520004,247.130005,237.720001,244.100006,244.100006,18159300,NA,NA,NA
"1235",2019-05-03,243.860001,256.609985,243.490005,255.029999,255.029999,23706800,"0","1","1"
"1236",2019-05-06,250.020004,258.350006,248.5,255.339996,255.339996,10833900,"4","15","5"
"1237",2019-05-07,256.799988,257.209991,245.100006,247.059998,247.059998,10131400,"7","24","4"
"1238",2019-05-08,246.940002,250.600006,244.199997,244.839996,244.839996,6176400,"3","17","3"
"1239",2019-05-09,242,243.679993,236.940002,241.979996,241.979996,6711400,"5","29","4"
"1240",2019-05-10,239.75,241.990005,236.020004,239.520004,239.520004,7008300,"4","20","3"
"1241",2019-05-13,232.009995,232.470001,224.5,227.009995,227.009995,10834800,NA,NA,NA
"1242",2019-05-14,229.300003,234.5,228,232.309998,232.309998,7252400,NA,NA,NA
"1243",2019-05-15,229.320007,232.440002,225.25,231.949997,231.949997,7296000,"1","1","0"
"1244",2019-05-16,229.490005,231,226.5,228.330002,228.330002,7483300,"1","6","2"
"1245",2019-05-17,221.960007,222.240005,208.919998,211.029999,211.029999,17786700,"3","7","1"
"1246",2019-05-20,202.800003,206,195.25,205.360001,205.360001,20526200,NA,NA,NA
"1247",2019-05-21,197.759995,207.399994,196.039993,205.080002,205.080002,18003900,"1","2","0"
"1248",2019-05-22,199.100006,203.940002,191.779999,192.729996,192.729996,18685200,"0","2","0"
"1249",2019-05-23,194.339996,199.470001,186.220001,195.490005,195.490005,26547100,"0","8","0"
"1250",2019-05-24,199.830002,199.979996,188.75,190.630005,190.630005,14136600,"1","1","1"
"1251",2019-05-28,191.199997,195,187.850006,188.699997,188.699997,10312900,NA,NA,NA
"1252",2019-05-29,187.100006,192.389999,185.039993,189.860001,189.860001,11968600,"1","3","2"
"1253",2019-05-30,188.75,192.259995,187.020004,188.220001,188.220001,7926500,"0","0","2"
"1254",2019-05-31,185.100006,189.919998,184.100006,185.160004,185.160004,10406700,"0","3","1"
